,user,avg_nr_word_per_sent,nr_sents,std_nr_word_per_sent,nr_chars,nr_letters,nr_lower,nr_nums,nr_punctuation,nr_spaces,nr_upper,nr_colons,nr_commas,nr_dots,nr_exclamation,nr_hyphens,nr_question,nr_semicolons,HTR,TTR,avg_characters_per_word,most_frequency,nr_longwords,nr_stopwords,nr_words,avg_length_np,nr_function,nr_pos,nr_named_entity,nr_neg_word,nr_positive_word,nr_greeting,score_semantic
1566,2,17.214285714285715,42.0,18.05484289370517,2601,2275,2176,35,183,108,99,7,22,20,5,7,2,10,0.4188034188034188,0.5854700854700855,4.329059829059829,18.0,121.0,239.0,468.0,9.464516129032258,172.0,17.0,155,0,4,1.0,0.987
1567,2,23.45454545454545,22.0,14.796161898492697,2127,2011,1933,3,56,57,78,2,18,20,0,0,0,0,0.3471882640586797,0.511002444987775,4.875305623471883,18.0,135.0,198.0,409.0,10.767241379310343,147.0,16.0,78,3,1,0.0,-0.9199
1568,2,21.873684210526317,190.0,17.259759668520687,17958,16772,15789,381,627,178,983,16,134,146,0,56,2,2,0.2087552114353782,0.3445503275759381,4.932698034544372,231.0,1194.0,1362.0,3358.0,13.949551569506724,1095.0,17.0,921,10,4,0.0,0.9932
1569,2,23.21917808219178,73.0,16.458066728087466,7205,6092,5730,479,439,195,362,0,48,37,0,19,0,4,0.2211445198836081,0.36954413191076624,5.193016488845781,46.0,399.0,383.0,1031.0,13.307471264367814,318.0,16.0,486,2,1,0.0,0.8652
1570,2,20.693877551020407,49.0,18.77520980978269,4328,3866,3566,81,208,173,300,16,49,17,1,9,5,7,0.3195435092724679,0.4807417974322397,5.118402282453638,32.0,245.0,257.0,701.0,15.758064516129036,196.0,16.0,244,0,0,0.0,0.9833
1571,2,19.6,45.0,20.95059122619867,3614,3229,2983,37,247,101,246,9,27,21,0,5,2,12,0.348122866894198,0.4948805460750853,4.824232081911263,44.0,192.0,273.0,586.0,11.950819672131148,215.0,17.0,156,2,1,0.0,0.9256
1572,2,14.8,45.0,12.592566349744887,2160,1670,1526,108,277,105,144,18,25,15,1,12,2,5,0.4134897360703813,0.5865102639296188,4.3020527859237525,9.0,91.0,133.0,341.0,9.362204724409446,121.0,17.0,152,0,1,1.0,0.9429
1573,2,7.0,5.0,3.0822070014844885,103,88,80,0,8,7,8,0,3,3,0,0,1,0,0.7142857142857143,0.8571428571428571,4.142857142857143,2.0,4.0,8.0,21.0,3.5,5.0,11.0,3,0,1,0.0,0.9149
1574,2,33.45454545454545,22.0,41.717561989586336,2407,2086,2042,24,230,67,44,4,25,16,0,4,5,0,0.4004524886877828,0.5452488687782805,4.678733031674208,34.0,132.0,217.0,442.0,10.482142857142858,183.0,16.0,81,0,2,0.0,0.9631
1575,2,8.684210526315791,19.0,6.48975801277116,584,425,375,46,47,66,50,7,0,5,1,2,1,0,0.4230769230769231,0.6634615384615384,3.865384615384616,4.0,22.0,40.0,104.0,8.0,36.0,17.0,44,0,0,1.0,0.68
1576,2,13.416666666666664,12.0,13.124981962469569,600,494,457,12,56,38,37,5,9,3,1,2,2,0,0.696969696969697,0.8181818181818182,4.505050505050505,4.0,26.0,30.0,99.0,9.428571428571429,33.0,16.0,27,0,1,0.0,0.9072
1577,2,19.5,4.0,20.2895703913776,250,205,191,20,15,10,14,0,4,2,1,3,0,0,0.75,0.8541666666666666,4.083333333333333,3.0,10.0,21.0,48.0,7.7894736842105265,17.0,15.0,29,0,0,0.0,0.7088
1578,2,15.285714285714285,7.0,12.106668764421887,362,283,257,35,26,18,26,2,5,2,0,8,0,0,0.8225806451612904,0.9032258064516128,4.564516129032258,3.0,20.0,23.0,62.0,11.705882352941178,17.0,15.0,25,0,1,0.0,0.7334
1579,2,13.897435897435901,39.0,16.945415265360705,2117,1692,1550,39,310,76,142,10,12,13,3,10,1,30,0.4732142857142857,0.6696428571428571,4.607142857142857,8.0,71.0,77.0,224.0,11.96341463414634,67.0,17.0,98,2,5,0.0,0.9815
1580,2,10.5,2.0,4.949747468305833,56,22,16,20,9,5,6,1,0,0,0,2,0,0,1.0,1.0,3.75,1.0,0.0,0.0,4.0,11.75,0.0,6.0,13,0,0,0.0,0.0
1581,2,8.5,4.0,1.7320508075688772,139,99,70,12,11,17,29,3,0,0,0,0,0,0,0.8666666666666667,0.9333333333333332,5.0,2.0,6.0,0.0,15.0,9.714285714285714,1.0,10.0,14,0,0,0.0,0.0
1582,2,11.538461538461535,13.0,9.143443776967413,602,520,479,12,27,43,41,3,2,5,0,2,1,0,0.6730769230769231,0.8076923076923077,4.625,5.0,31.0,43.0,104.0,11.606060606060606,31.0,15.0,37,0,2,0.0,0.9468
1583,2,11.045454545454543,22.0,13.214268164256511,699,526,483,16,107,50,43,4,5,9,1,0,1,1,0.5294117647058824,0.7226890756302521,3.966386554621848,5.0,23.0,47.0,119.0,8.076923076923077,39.0,15.0,28,0,5,0.0,0.9863
1584,2,16.785714285714285,14.0,15.981617187008574,954,766,663,64,58,66,103,9,4,4,0,4,0,0,0.5973154362416108,0.7382550335570469,4.9932885906040285,7.0,54.0,42.0,149.0,13.108695652173912,40.0,17.0,72,0,2,0.0,0.873
1585,2,33.54545454545455,11.0,31.31250113409543,1551,1416,1333,31,69,35,83,1,12,11,0,0,0,3,0.4664310954063604,0.6219081272084805,4.957597173144876,12.0,102.0,111.0,283.0,11.25925925925926,95.0,16.0,72,1,1,0.0,0.965
1586,2,13.083333333333336,12.0,11.188129531974607,726,623,589,22,43,38,34,2,5,5,2,3,0,0,0.4954128440366973,0.6880733944954128,4.853211009174312,6.0,36.0,48.0,109.0,14.057142857142857,40.0,15.0,28,0,1,0.0,0.9515
1587,2,13.375,8.0,11.537980759214324,417,356,311,16,23,22,45,0,3,3,0,2,0,0,0.7162162162162162,0.8108108108108109,4.486486486486488,7.0,23.0,37.0,74.0,13.333333333333336,26.0,16.0,25,0,0,0.0,0.7906
1588,2,20.47826086956522,46.0,17.237864176070563,4508,3581,3346,36,770,121,235,9,31,28,0,12,0,0,0.428125,0.5765625,4.9953125,25.0,219.0,227.0,640.0,14.463276836158194,184.0,15.0,272,1,1,0.0,0.9502
1589,2,17.375,16.0,21.89939116353085,1173,1006,885,36,99,32,121,9,5,1,0,5,2,0,0.4736842105263158,0.625,5.61842105263158,10.0,74.0,40.0,152.0,17.35185185185185,48.0,15.0,143,0,0,0.0,0.9748
1590,2,21.75,8.0,10.68710838881527,641,577,544,15,29,20,33,0,6,7,0,2,0,0,0.5461538461538461,0.6846153846153846,4.3538461538461535,7.0,38.0,69.0,130.0,8.342105263157897,47.0,15.0,26,1,0,0.0,-0.4767
1591,2,39.0,9.0,22.63846284534355,1474,1398,1340,2,35,39,58,0,17,8,0,3,0,0,0.3617021276595745,0.5567375886524822,4.9361702127659575,15.0,105.0,135.0,282.0,12.0,103.0,15.0,49,0,2,0.0,0.9383
1592,2,11.166666666666664,6.0,6.7651065524991285,252,193,167,12,18,29,26,5,1,4,0,0,0,0,0.8048780487804879,0.8780487804878049,4.1951219512195115,3.0,14.0,16.0,41.0,7.636363636363638,9.0,14.0,16,0,0,0.0,0.0772
1593,2,23.0,6.0,21.512786895239763,416,313,291,30,56,17,22,0,4,3,0,3,0,0,0.6060606060606061,0.7727272727272727,4.621212121212121,4.0,22.0,33.0,66.0,10.043478260869565,23.0,15.0,30,0,0,0.0,0.6705
1594,2,11.4,5.0,7.300684899377593,208,191,169,0,7,10,22,1,2,3,0,0,0,0,0.6976744186046512,0.8372093023255814,4.441860465116279,3.0,12.0,21.0,43.0,6.928571428571429,17.0,14.0,6,0,0,0.0,0.4404
1595,2,4.75,4.0,2.8722813232690143,48,32,30,7,6,3,2,0,0,3,0,0,0,0,1.0,1.0,3.2,1.0,0.0,5.0,10.0,5.0,2.0,8.0,3,0,0,0.0,0.0
1596,2,34.0625,16.0,13.742725348343392,2185,2039,1960,52,78,16,79,0,19,15,0,5,0,0,0.3469387755102041,0.4943310657596372,4.587301587301587,37.0,120.0,196.0,441.0,13.064814814814815,149.0,14.0,136,1,0,0.0,-0.9662
1597,2,8.266666666666667,15.0,8.622782668743366,545,378,306,24,82,61,72,4,3,4,0,0,0,0,0.6666666666666666,0.8,4.573333333333333,4.0,22.0,22.0,75.0,11.761904761904766,19.0,16.0,51,0,0,0.0,0.6597
1598,2,22.0,1.0,0.0,80,74,68,0,5,1,6,0,1,0,0,0,1,0,1.0,1.0,4.5625,1.0,5.0,7.0,16.0,12.0,7.0,11.0,3,0,0,0.0,-0.29600000000000004
1599,2,21.375,8.0,13.081475451951132,644,607,573,5,15,17,34,1,6,7,0,0,0,0,0.4117647058823529,0.5808823529411765,4.455882352941177,12.0,41.0,65.0,136.0,9.076923076923077,54.0,13.0,37,0,2,0.0,0.9590000000000001
1600,2,15.445843828715365,397.0,16.717504710429296,32807,25702,23219,834,5875,396,2483,27,330,103,15,60,0,45,0.22377622377622367,0.35104895104895106,5.51013986013986,123.0,1315.0,768.0,2860.0,19.03346855983773,775.0,17.0,1303,1,13,0.0,0.9991
1601,2,17.0,4.0,14.399074044303449,269,194,178,40,18,17,16,4,0,1,0,7,0,0,0.75,0.8611111111111112,5.333333333333333,3.0,16.0,12.0,36.0,13.818181818181818,10.0,14.0,23,0,0,0.0,0.4404
1602,2,16.375,8.0,15.683817866104635,598,545,504,3,11,39,41,3,4,2,0,0,0,0,0.7373737373737373,0.8484848484848485,5.414141414141414,4.0,45.0,36.0,99.0,13.545454545454545,28.0,15.0,32,0,0,0.0,0.7906
1603,2,25.2,5.0,13.845576911057195,398,321,304,4,61,12,17,1,1,4,0,1,0,0,0.7068965517241379,0.8275862068965517,5.189655172413794,5.0,25.0,23.0,58.0,13.6,21.0,16.0,13,0,0,0.0,0.1027
1604,2,18.074468085106385,94.0,18.425811350048406,7383,6360,6026,286,482,255,334,20,33,55,0,1,0,1,0.2298245614035088,0.4,5.16842105263158,47.0,443.0,443.0,1140.0,12.353760445682454,327.0,15.0,353,1,5,0.0,0.9937
1605,2,21.525641025641022,78.0,16.329977500540693,6415,5772,5312,137,296,210,460,21,79,52,2,25,3,4,0.2948275862068965,0.4543103448275862,4.893103448275864,35.0,411.0,507.0,1160.0,11.447222222222226,386.0,17.0,368,0,24,0.0,0.9993
1606,2,10.0,2.0,5.656854249492381,64,60,56,0,2,2,4,0,0,0,0,0,2,0,0.875,0.9375,3.75,2.0,2.0,10.0,16.0,5.8,7.0,11.0,3,0,0,0.0,0.504
1607,2,14.642857142857142,14.0,11.139722015984356,809,620,522,36,113,40,98,9,11,5,0,0,1,2,0.55,0.7416666666666667,4.633333333333334,4.0,44.0,34.0,120.0,10.847826086956523,33.0,15.0,83,1,0,0.0,0.1111
1608,2,24.6,20.0,19.52703928295057,1789,1572,1522,48,101,68,50,0,16,16,0,3,0,0,0.4416403785488959,0.5962145110410094,4.845425867507887,20.0,100.0,153.0,317.0,12.122222222222225,102.0,16.0,100,1,5,0.0,0.9933
1609,2,21.0,15.0,12.917319491951218,1372,1265,1215,11,62,34,50,3,9,9,1,5,0,0,0.4572649572649573,0.6068376068376068,5.05982905982906,16.0,93.0,94.0,234.0,14.632352941176471,77.0,16.0,71,0,1,0.0,0.9793
1610,2,17.607843137254907,51.0,11.691156369448745,3692,3338,3117,84,148,122,221,2,38,40,0,8,0,0,0.4359375,0.584375,5.128125,33.0,249.0,250.0,640.0,13.344086021505374,216.0,17.0,168,3,1,0.0,0.97
1611,2,23.218009478672986,211.0,14.837849215849669,20589,18959,17785,357,784,489,1174,10,218,148,0,48,1,8,0.19011406844106465,0.33269961977186313,5.073329712112982,194.0,1326.0,1366.0,3682.0,13.173789173789176,1086.0,16.0,1290,7,11,0.0,0.9968
1612,2,17.412213740458018,131.0,21.68085657866711,7967,6051,5598,377,1147,392,453,28,59,55,5,20,3,3,0.3576709796672828,0.4972273567467653,5.010166358595193,48.0,403.0,431.0,1082.0,13.278592375366573,374.0,17.0,406,4,9,0.0,0.9911
1613,2,22.486486486486488,37.0,16.77733527646685,3366,3054,2793,42,163,107,261,5,36,24,0,5,0,1,0.37,0.52,4.836666666666667,37.0,201.0,248.0,600.0,12.303571428571427,209.0,17.0,170,2,2,0.0,0.9856
1614,2,13.06060606060606,33.0,19.253148109366734,1542,1031,863,62,337,112,168,10,8,2,0,7,0,0,0.3291925465838509,0.5217391304347826,5.366459627329194,6.0,83.0,25.0,161.0,16.220338983050848,30.0,15.0,115,0,0,0.0,0.0
1615,2,12.916666666666664,48.0,12.579675152815142,2208,1724,1579,101,310,73,145,3,38,5,0,22,1,0,0.513986013986014,0.6328671328671329,4.4825174825174825,18.0,84.0,88.0,286.0,11.316455696202533,78.0,17.0,153,0,0,1.0,-0.4588
1616,2,14.25,40.0,15.593802187621426,2161,1692,1481,65,237,167,211,10,15,16,0,9,2,0,0.547945205479452,0.6815068493150684,5.5479452054794525,12.0,135.0,82.0,292.0,14.792792792792795,72.0,16.0,198,1,0,1.0,0.8229
1617,2,4.0,1.0,0.0,20,15,14,0,2,3,1,0,0,0,0,1,0,0,1.0,1.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0,0,0,0.0,0.0
1618,2,17.372093023255815,43.0,15.940399791565776,3548,2819,2620,102,520,107,199,12,26,19,7,11,1,0,0.3864628820960699,0.5480349344978166,4.827510917030568,17.0,147.0,220.0,458.0,13.214876033057852,181.0,17.0,116,0,4,1.0,0.9909
1619,2,25.0,3.0,8.54400374531753,301,287,264,2,6,6,23,0,3,3,0,0,0,0,0.6349206349206349,0.7777777777777778,4.523809523809524,5.0,20.0,26.0,63.0,10.1875,23.0,12.0,23,0,0,0.0,-0.4404
1620,2,14.0,8.0,16.716117115782946,428,249,213,82,55,42,36,5,3,0,0,7,0,0,0.7894736842105263,0.8947368421052632,4.7368421052631575,2.0,12.0,5.0,38.0,14.0,6.0,12.0,41,0,0,0.0,0.5859
1621,2,11.744680851063832,94.0,13.217726912588198,3621,3036,1288,100,333,152,1748,4,29,40,1,3,4,1,0.3343195266272189,0.5073964497041421,4.468934911242604,27.0,183.0,159.0,676.0,9.520618556701027,259.0,17.0,192,0,4,0.0,0.9711
1622,2,4.428571428571429,14.0,3.227627986243523,298,212,183,19,27,40,29,5,0,0,0,0,3,0,0.5757575757575758,0.7575757575757576,4.0,3.0,6.0,12.0,33.0,7.875,11.0,13.0,12,0,0,0.0,0.2211
1623,2,19.166666666666668,6.0,9.928074670683467,459,421,405,10,15,13,16,0,1,4,0,0,0,1,0.6309523809523809,0.7738095238095238,4.988095238095238,6.0,32.0,38.0,84.0,12.047619047619047,31.0,15.0,22,0,0,0.0,0.4847
1624,2,13.0,3.0,12.767145334803706,154,146,139,1,4,3,7,0,1,3,0,0,0,0,0.7419354838709677,0.8709677419354839,4.645161290322581,2.0,9.0,15.0,31.0,9.75,11.0,11.0,11,0,0,0.0,0.6369
1625,2,19.82,50.0,27.54713215193041,3951,3078,2314,177,572,124,764,7,108,10,9,9,0,52,0.2754237288135593,0.5169491525423728,4.779661016949152,17.0,157.0,98.0,472.0,11.062992125984252,72.0,17.0,367,0,2,0.0,0.8731
1626,2,15.704918032786884,61.0,15.63473084971946,3422,2771,2412,110,424,117,359,20,48,32,0,18,0,0,0.3359840954274354,0.5228628230616302,4.717693836978131,19.0,166.0,202.0,503.0,10.852272727272727,165.0,17.0,223,1,1,1.0,0.934
1627,2,9.333333333333334,3.0,11.150485789118488,98,93,90,0,2,3,3,0,0,1,0,0,1,0,0.6956521739130435,0.8260869565217391,4.043478260869565,3.0,6.0,14.0,23.0,5.0,11.0,10.0,2,0,0,0.0,0.6705
1628,2,18.8,45.0,14.234401350888696,3516,3278,3135,28,144,66,143,5,35,46,0,12,1,0,0.38323353293413176,0.5224550898203593,4.703592814371257,25.0,228.0,310.0,668.0,11.51497005988024,231.0,15.0,102,1,2,0.0,0.9832
1629,2,22.75,8.0,14.439529078193653,712,670,659,0,33,9,11,2,8,4,0,1,3,0,0.6013986013986014,0.7202797202797203,4.573426573426573,7.0,39.0,76.0,143.0,7.634146341463414,59.0,15.0,6,3,0,0.0,-0.7564
1630,2,7.533333333333332,15.0,4.718756898449704,363,274,242,32,31,26,32,5,1,5,0,2,2,0,0.7936507936507936,0.8888888888888888,4.079365079365079,3.0,13.0,27.0,63.0,9.904761904761905,17.0,16.0,16,0,1,0.0,0.8053
1631,2,22.63636363636364,11.0,12.306687021881453,961,867,840,14,46,34,27,0,8,9,0,1,13,0,0.42857142857142855,0.6190476190476191,5.0059523809523805,7.0,65.0,79.0,168.0,11.173913043478262,59.0,15.0,49,0,1,0.0,0.9344
1632,2,20.83333333333333,12.0,8.155682161238968,1009,933,880,6,39,31,53,2,13,11,0,0,0,2,0.4972972972972973,0.6648648648648648,4.951351351351351,7.0,67.0,79.0,185.0,11.258620689655173,55.0,15.0,48,0,0,0.0,0.9325
1633,2,13.5,4.0,9.746794344808963,165,150,143,0,10,5,7,0,4,4,0,0,0,0,0.6153846153846154,0.7692307692307693,3.7948717948717934,4.0,6.0,18.0,39.0,7.0,16.0,11.0,3,0,0,0.0,0.7845
1634,2,13.8,40.0,13.07806933136147,2456,1971,1906,42,361,82,65,2,14,20,4,8,5,0,0.37279596977329976,0.5516372795969773,4.365239294710327,16.0,99.0,222.0,397.0,10.523364485981308,153.0,17.0,69,0,6,0.0,0.9964
1635,2,15.335664335664337,286.0,13.104141065551815,15933,13438,12728,637,1392,466,710,1,157,122,3,27,416,0,0.2606199770378875,0.3849980864906238,4.590891695369307,146.0,769.0,1230.0,2613.0,10.326744186046513,980.0,17.0,806,8,11,0.0,0.9993
1636,2,17.84,25.0,14.202933969195707,1575,1349,1255,54,98,74,94,4,9,20,0,3,1,0,0.4545454545454545,0.6195286195286195,4.397306397306397,14.0,81.0,135.0,297.0,9.975609756097562,90.0,17.0,68,0,0,0.0,0.1754
1637,2,8.090909090909092,11.0,9.364342427042548,337,208,143,34,63,32,65,5,1,0,0,6,0,0,0.5862068965517241,0.7931034482758621,4.586206896551723,2.0,10.0,4.0,29.0,13.0,3.0,10.0,20,0,0,0.0,0.0
1638,2,8.666666666666666,3.0,7.094598884597588,93,86,79,0,5,2,7,0,0,2,0,1,0,0,1.0,1.0,4.3,1.0,5.0,10.0,20.0,10.0,7.0,13.0,3,0,0,0.0,0.0
1639,2,17.5,6.0,10.483320084782301,420,397,381,2,8,13,16,0,3,5,0,0,0,0,0.75,0.8452380952380952,4.726190476190476,5.0,28.0,33.0,84.0,12.173913043478262,31.0,14.0,15,0,0,0.0,0.29600000000000004
1640,2,14.4,5.0,14.825653442597394,306,287,277,4,9,6,10,0,4,4,0,1,0,0,0.6428571428571429,0.7678571428571429,5.125,5.0,23.0,27.0,56.0,10.888888888888893,18.0,14.0,11,0,1,0.0,0.9118
1641,2,24.407407407407412,27.0,48.168980809756725,2088,1728,1515,21,281,58,213,9,17,4,0,45,0,42,0.4174174174174174,0.5405405405405406,5.084084084084084,43.0,127.0,40.0,333.0,13.454545454545455,40.0,16.0,191,0,0,0.0,0.9231
1642,2,20.34090909090909,44.0,16.37346574643508,3557,2943,2704,52,204,358,239,1,30,33,0,7,0,0,0.4752650176678445,0.6042402826855123,5.190812720848057,19.0,218.0,233.0,566.0,12.981818181818182,168.0,16.0,174,0,6,0.0,0.9975
1643,2,9.285714285714286,14.0,7.64026350158333,473,384,341,12,38,39,43,4,5,4,0,0,1,0,0.6125,0.7625,4.1375,4.0,21.0,27.0,80.0,11.269230769230768,28.0,16.0,33,0,2,0.0,0.902
1644,2,22.766666666666666,30.0,32.27327637250504,2393,1983,1739,110,181,119,244,8,17,6,0,4,1,0,0.3940886699507389,0.583743842364532,4.571428571428571,23.0,114.0,164.0,406.0,10.398550724637682,118.0,16.0,244,2,2,0.0,0.9219
1645,2,9.0,20.0,5.9471355334002265,707,512,406,38,102,55,106,6,7,4,0,1,0,0,0.3584905660377358,0.5849056603773585,4.69811320754717,8.0,34.0,19.0,106.0,14.352941176470587,19.0,14.0,81,0,0,0.0,0.6369
1646,2,14.34313725490196,102.0,14.860736424884383,4467,3311,3031,211,674,271,280,32,38,37,2,27,4,5,0.22926829268292684,0.4422764227642276,4.720325203252033,19.0,203.0,233.0,615.0,11.153191489361703,188.0,16.0,347,0,3,0.0,0.9877
1647,2,9.0,4.0,6.683312551921141,85,65,61,0,12,8,4,0,2,3,0,0,1,0,0.8947368421052632,0.9473684210526316,3.3157894736842106,2.0,1.0,12.0,19.0,5.857142857142858,5.0,12.0,2,0,2,0.0,0.8979
1648,2,38.09090909090909,11.0,71.70697950054031,1962,1718,1591,96,68,80,127,4,5,2,0,4,0,7,0.4411764705882353,0.6078431372549019,5.53921568627451,16.0,132.0,104.0,306.0,15.695121951219509,88.0,17.0,150,0,0,0.0,0.9625
1649,2,13.669871794871796,312.0,12.595997526248558,18209,15262,13675,934,1538,475,1587,5,222,82,1,27,99,8,0.2438818565400844,0.3919831223628692,5.349367088607595,85.0,1043.0,771.0,2370.0,13.709534368070953,620.0,17.0,1255,5,7,0.0,0.9956
1650,2,11.5,6.0,5.683308895353129,258,245,229,0,6,7,16,0,1,4,0,0,0,0,0.6607142857142857,0.8035714285714286,4.357142857142857,4.0,16.0,24.0,56.0,7.9411764705882355,22.0,13.0,12,0,0,0.0,0.5904
1651,2,24.034188034188038,117.0,17.90922110010969,12217,11040,10010,300,523,354,1030,14,94,83,0,23,0,11,0.2143574297188755,0.3744979919678715,5.302208835341365,105.0,827.0,709.0,1992.0,13.435430463576159,575.0,17.0,722,8,3,0.0,0.9863
1652,2,7.5957446808510625,47.0,6.4728851656875275,979,725,667,67,127,60,58,9,9,17,0,0,6,0,0.3277777777777778,0.5611111111111111,3.644444444444445,11.0,28.0,82.0,180.0,5.915254237288138,71.0,16.0,76,0,1,0.0,0.8999
1653,2,4.857142857142857,28.0,3.7289089429432174,592,386,321,58,90,58,65,6,5,3,0,2,0,0,0.3018867924528302,0.6226415094339622,4.79245283018868,4.0,22.0,10.0,53.0,14.3,11.0,14.0,36,1,0,0.0,0.6207
1654,2,1.0,1.0,0.0,4,4,3,0,0,0,1,0,0,0,0,0,0,0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0,0,0,0.0,0.0
1655,2,3.0,1.0,0.0,7,6,4,0,1,0,2,0,0,1,0,0,0,0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,4.0,0.0,3.0,1,1,0,0.0,-0.5106
1656,2,15.4375,32.0,12.888948754650242,1915,1620,1526,69,154,72,94,12,18,9,7,16,7,3,0.5612244897959183,0.717687074829932,4.772108843537415,8.0,97.0,118.0,294.0,11.04,96.0,17.0,100,0,4,1.0,0.9938
1657,2,2.5,2.0,0.7071067811865476,16,10,8,0,1,5,2,0,0,1,0,0,0,0,1.0,1.0,5.0,1.0,1.0,0.0,2.0,6.0,0.0,4.0,0,0,0,0.0,0.4404
1658,2,23.018867924528305,53.0,21.30681596076868,4961,4420,3985,68,328,145,435,26,50,27,0,3,0,14,0.2479908151549943,0.4213547646383467,4.854190585533869,43.0,298.0,346.0,871.0,11.280276816608994,297.0,17.0,341,5,5,0.0,0.9698
1659,2,17.45045045045045,111.0,17.444321159172134,7727,6748,6385,163,593,223,363,30,74,57,1,17,2,4,0.28559463986599665,0.4246231155778895,5.181742043551089,77.0,482.0,514.0,1194.0,13.482035928143713,412.0,17.0,359,4,3,0.0,0.9937
1660,2,26.74226804123711,97.0,15.141195427345627,10852,9944,9563,65,395,448,381,3,103,89,0,22,3,0,0.2884326489734602,0.4166249374061092,4.948422633950926,127.0,719.0,862.0,1997.0,12.100719424460433,683.0,16.0,511,14,5,0.0,-0.9897
1661,2,2.0,1.0,0.0,13,13,13,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,6.5,1.0,2.0,0.0,2.0,14.0,0.0,1.0,0,0,0,0.0,0.0
1662,2,14.666666666666664,3.0,1.5275252316519468,222,166,144,28,20,8,22,1,2,1,0,3,0,0,0.9,0.95,6.45,2.0,14.0,4.0,20.0,18.857142857142858,3.0,11.0,17,0,0,0.0,0.0
1663,2,14.0,29.0,18.191442258066605,1476,1205,986,46,138,87,219,9,7,9,0,4,1,0,0.4977973568281938,0.6784140969162996,4.898678414096915,9.0,85.0,79.0,227.0,13.788732394366198,71.0,16.0,111,1,1,0.0,0.9552
1664,2,20.727272727272727,11.0,13.60948866850558,974,907,870,11,29,27,37,0,6,9,0,2,0,0,0.5314285714285715,0.6742857142857143,5.131428571428573,13.0,68.0,80.0,175.0,12.391304347826088,64.0,14.0,29,0,0,0.0,0.9075
1665,2,23.94117647058824,17.0,11.707212457686575,1494,1329,1256,51,79,35,73,1,14,16,0,2,0,0,0.3956834532374101,0.5575539568345323,4.6474820143884905,14.0,88.0,131.0,278.0,10.50632911392405,93.0,16.0,115,0,1,0.0,0.9652
1666,2,26.32727272727273,55.0,12.033986663480851,6467,6115,5918,71,162,119,197,1,45,48,0,12,0,0,0.3513281919451585,0.4815766923736076,5.155098543273351,73.0,431.0,503.0,1167.0,14.437908496732025,380.0,15.0,323,6,8,0.0,0.9586
1667,2,13.0,3.0,8.54400374531753,137,125,120,0,7,5,5,0,4,2,0,0,0,0,1.0,1.0,4.428571428571429,1.0,8.0,13.0,28.0,8.857142857142858,10.0,13.0,3,1,2,0.0,0.8121
1668,2,16.04255319148936,47.0,8.861144902983721,2641,2404,2298,57,90,90,106,0,14,30,0,1,0,1,0.3027210884353741,0.4404761904761905,3.940476190476192,33.0,112.0,342.0,588.0,6.377245508982036,240.0,14.0,116,4,2,0.0,-0.6716
1669,2,15.8125,16.0,10.127314550264547,851,741,656,13,56,41,85,7,11,9,0,2,1,1,0.4342857142857143,0.5942857142857143,4.085714285714285,16.0,39.0,78.0,175.0,9.296296296296298,58.0,15.0,61,0,1,0.0,-0.6486
1670,2,23.5,4.0,21.88606862823929,282,178,152,60,24,20,26,3,4,0,0,8,0,1,0.6666666666666666,0.7777777777777778,4.25,4.0,9.0,7.0,36.0,9.357142857142858,5.0,12.0,43,0,0,0.0,0.0
1671,2,14.416666666666664,12.0,13.957457005508061,481,382,353,0,77,22,29,0,4,3,4,0,2,0,0.5795454545454546,0.7272727272727273,3.852272727272727,6.0,15.0,44.0,88.0,8.689655172413794,40.0,16.0,18,0,0,1.0,0.7512
1672,2,14.041666666666664,24.0,11.532484051833633,1397,1181,988,41,107,68,193,4,23,4,0,2,0,0,0.44808743169398907,0.644808743169399,4.863387978142076,11.0,71.0,33.0,183.0,14.090909090909092,21.0,17.0,188,0,1,0.0,0.8312
1673,2,21.98148148148148,54.0,13.772396155971155,4902,4586,4328,39,167,110,258,1,43,43,0,9,4,1,0.3054945054945055,0.4538461538461538,4.976923076923077,59.0,315.0,377.0,910.0,12.274809160305345,298.0,15.0,243,2,1,0.0,-0.6747
1674,2,19.0,3.0,17.0,206,184,164,4,9,9,20,1,0,1,0,0,1,0,0.6842105263157895,0.8157894736842105,4.657894736842105,3.0,13.0,14.0,38.0,11.785714285714285,14.0,14.0,10,0,0,0.0,0.6705
1675,2,10.861538461538462,65.0,9.746597039282676,2340,1895,1751,62,232,151,144,9,36,31,0,7,45,3,0.40054495912806537,0.5640326975476839,4.713896457765667,22.0,131.0,136.0,367.0,10.419354838709678,118.0,16.0,160,1,2,0.0,0.9905
1676,2,12.583333333333336,36.0,8.583622279001531,1388,1069,1009,67,216,36,60,1,15,6,3,10,98,0,0.5286885245901639,0.6885245901639344,4.176229508196721,7.0,57.0,112.0,244.0,8.363636363636363,89.0,17.0,103,0,2,1.0,0.9841
1677,2,27.42857142857143,7.0,21.50083054874193,711,657,622,9,36,9,35,1,13,3,0,1,1,2,0.5,0.6712328767123288,4.397260273972603,10.0,39.0,77.0,146.0,8.64102564102564,51.0,15.0,26,0,1,0.0,-0.7213
